"","analysis","feature","index","rt","mz","intensity","area","rtmin","rtmax","mzmin","mzmax","adduct","mass","filled","filtered","filter","sn"
"814","01_ww_is_pos_blank-r001","mz314.343_rt1290_f814",814,1289.801,314.34302829,2404.1083984375,18128.2067502005,1283.441,1295.163,314.34222861,314.34382139,"[M+H]+",313.335752285204,FALSE,FALSE,NA,25
"815","01_ww_is_pos_blank-r001","mz316.226_rt1290_f815",815,1289.801,316.22564559,6378.34716796875,47297.3349810648,1283.441,1295.163,316.22501719,316.22622357,"[M+H]+",315.218369586482,FALSE,FALSE,NA,29
"816","01_ww_is_pos_blank-r001","mz413.282_rt1290_f816",816,1289.801,413.28207385,7083.06396484375,175082.448728184,1265.95,1316.013,413.27984028,413.28394118,"[M+H]+",412.274797845534,FALSE,FALSE,NA,48
"817","01_ww_is_pos_blank-r001","mz443.808_rt1290_f817",817,1289.801,443.80793155,7991.599609375,155338.63598148,1256.304,1316.013,443.80543287,443.81028084,"[M+H]+",442.800655550075,FALSE,FALSE,NA,33
"818","01_ww_is_pos_blank-r001","mz221.151_rt1291_f818",818,1291.295,221.15063519,2894.626953125,15551.2720815096,1287.081,1296.293,221.14996003,221.15201822,"[M+H]+",220.143359186725,FALSE,FALSE,NA,2894
"819","01_ww_is_pos_blank-r001","mz255.193_rt1292_f819",819,1292.482,255.19346424,7718.79638671875,41797.853982242,1285.958,1298.85,255.19311986,255.19432919,"[M+H]+",254.186188242144,FALSE,FALSE,NA,47
"820","01_ww_is_pos_blank-r001","mz333.203_rt1292_f820",820,1292.482,333.20327683,11568.5673828125,81340.795075928,1287.081,1297.599,333.20327683,333.20327683,"[M+H]+",332.19600082963,FALSE,FALSE,NA,10
"821","01_ww_is_pos_blank-r001","mz403.302_rt1292_f821",821,1292.482,403.3021787,2415.01147460938,16678.9097821907,1287.081,1296.293,403.30075733,403.30445959,"[M+H]+",402.294902698123,FALSE,FALSE,NA,2414
"822","01_ww_is_pos_blank-r001","mz432.818_rt1292_f822",822,1292.482,432.81756827,12550.791015625,237739.907356422,1268.093,1316.013,432.81463407,432.81893936,"[M+H]+",431.810292267591,FALSE,FALSE,NA,49
"823","01_ww_is_pos_blank-r001","mz435.295_rt1292_f823",823,1292.482,435.29490542,10376.6796875,151150.479733457,1284.58,1306.123,435.29462658,435.29524418,"[M+H]+",434.287629416983,FALSE,FALSE,NA,63
"824","01_ww_is_pos_blank-r001","mz435.798_rt1292_f824",824,1292.482,435.79824148,6317.3857421875,46383.1033817363,1287.081,1296.293,435.79662061,435.80022873,"[M+H]+",434.790965478149,FALSE,FALSE,NA,32
"825","01_ww_is_pos_blank-r001","mz217.195_rt1294_f825",825,1293.77,217.19535535,4041.13232421875,30660.9630534872,1287.081,1298.85,217.19445076,217.19597483,"[M+H]+",216.188079350775,FALSE,FALSE,NA,15
"826","01_ww_is_pos_blank-r001","mz227.201_rt1294_f826",826,1293.77,227.20070454,2971.48486328125,19769.2956114808,1287.081,1301.04,227.19988313,227.20147565,"[M+H]+",226.193428541419,FALSE,FALSE,NA,21
"827","01_ww_is_pos_blank-r001","mz235.206_rt1294_f827",827,1293.77,235.20592062,6661.00146484375,38942.0971945497,1287.081,1297.599,235.20487637,235.20680068,"[M+H]+",234.198644619462,FALSE,FALSE,NA,21
"828","01_ww_is_pos_blank-r001","mz249.183_rt1294_f828",828,1293.77,249.18259418,7661.1953125,60486.5766431853,1287.081,1299.952,249.18141791,249.18343484,"[M+H]+",248.175318176492,FALSE,FALSE,NA,24
"829","01_ww_is_pos_blank-r001","mz252.233_rt1294_f829",829,1293.77,252.23273568,17974.876953125,149548.073070191,1284.58,1299.952,252.23176308,252.233143,"[M+H]+",251.225459683908,FALSE,FALSE,NA,59
"830","01_ww_is_pos_blank-r001","mz270.243_rt1294_f830",830,1293.77,270.24336558,21455.431640625,154939.867665527,1287.081,1298.85,270.24311874,270.24373676,"[M+H]+",269.23608958366,FALSE,FALSE,NA,50
"831","01_ww_is_pos_blank-r001","mz292.226_rt1294_f831",831,1293.77,292.22565991,52481.07421875,418804.432894206,1287.081,1298.85,292.22526026,292.22605359,"[M+H]+",291.218383910588,FALSE,FALSE,NA,131
"832","01_ww_is_pos_blank-r001","mz311.269_rt1294_f832",832,1293.77,311.26949956,4723.24853515625,30229.5329003499,1287.081,1298.85,311.26777516,311.27100159,"[M+H]+",310.262223558881,FALSE,FALSE,NA,70
"833","01_ww_is_pos_blank-r001","mz334.236_rt1294_f833",833,1293.77,334.23594462,23084.724609375,178545.899052979,1287.081,1297.599,334.23539616,334.23665838,"[M+H]+",333.228668623615,FALSE,FALSE,NA,33
"834","01_ww_is_pos_blank-r001","mz433.319_rt1294_f834",834,1293.77,433.31916646,6394.31396484375,91339.0912367326,1283.441,1309,433.31754346,433.32204792,"[M+H]+",432.311890458887,FALSE,FALSE,NA,31
"835","01_ww_is_pos_blank-r001","mz280.264_rt1295_f835",835,1295.163,280.2641614,13338.7265625,95916.0461642592,1289.801,1302.149,280.26350836,280.26543042,"[M+H]+",279.256885404447,FALSE,FALSE,NA,28
"836","01_ww_is_pos_blank-r001","mz320.256_rt1296_f836",836,1296.293,320.25638907,7750.7939453125,54370.6337327577,1289.801,1303.585,320.25553793,320.25738186,"[M+H]+",319.249113067842,FALSE,FALSE,NA,26
"837","01_ww_is_pos_blank-r001","mz335.236_rt1298_f837",837,1298.396,335.23572036,4958.73193359375,32203.619416385,1291.295,1306.8,335.23350433,335.23911874,"[M+H]+",334.228444360809,FALSE,FALSE,NA,4958
"838","01_ww_is_pos_blank-r001","mz245.228_rt1299_f838",838,1298.85,245.22764512,4134.853515625,25370.3704773553,1293.77,1304.539,245.22663802,245.22899465,"[M+H]+",244.220369120418,FALSE,FALSE,NA,14
"839","01_ww_is_pos_blank-r001","mz263.238_rt1299_f839",839,1298.85,263.23795323,7986.3642578125,59598.4876554531,1291.295,1304.539,263.23737543,263.23882641,"[M+H]+",262.230677227013,FALSE,FALSE,NA,33
"840","01_ww_is_pos_blank-r001","mz304.226_rt1299_f840",840,1298.85,304.22587433,7074.5986328125,62126.7653117844,1291.295,1308.206,304.22415133,304.22722098,"[M+H]+",303.218598332823,FALSE,FALSE,NA,20
"841","01_ww_is_pos_blank-r001","mz271.321_rt1300_f841",841,1299.952,271.32055452,6819.34228515625,60809.1676035714,1292.482,1306.123,271.3191984,271.3217204,"[M+H]+",270.313278516684,FALSE,FALSE,NA,44
"842","01_ww_is_pos_blank-r001","mz281.249_rt1300_f842",842,1299.952,281.24893459,12269.2890625,76819.5363781808,1296.293,1306.123,281.24843168,281.24954441,"[M+H]+",280.241658586758,FALSE,FALSE,NA,12268
"843","01_ww_is_pos_blank-r001","mz282.248_rt1300_f843",843,1299.952,282.24820297,4863.890625,35682.4598698569,1295.163,1306.123,282.24703303,282.2488752,"[M+H]+",281.240926968439,FALSE,FALSE,NA,14
"844","01_ww_is_pos_blank-r001","mz339.252_rt1300_f844",844,1299.952,339.25214403,5556.16064453125,35780.6927251425,1293.77,1304.539,339.25136719,339.25284051,"[M+H]+",338.244868026181,FALSE,FALSE,NA,31
"845","01_ww_is_pos_blank-r001","mz270.317_rt1301_f845",845,1301.04,270.31701326,30473.890625,331602.392595965,1292.482,1309,270.31618194,270.31754743,"[M+H]+",269.309737260419,FALSE,FALSE,NA,110
"846","01_ww_is_pos_blank-r001","mz334.236_rt1301_f846",846,1301.04,334.23641596,20544.203125,145201.344279919,1297.599,1306.123,334.2357679,334.23695324,"[M+H]+",333.22913996107,FALSE,FALSE,NA,30
"847","01_ww_is_pos_blank-r001","mz252.233_rt1302_f847",847,1302.149,252.23309911,16510.275390625,106308.398001482,1298.85,1308.206,252.23275665,252.23337497,"[M+H]+",251.225823105233,FALSE,FALSE,NA,55
"848","01_ww_is_pos_blank-r001","mz292.226_rt1302_f848",848,1302.149,292.22590883,33016.7890625,237631.568419414,1298.85,1308.206,292.22551122,292.22627,"[M+H]+",291.218632826207,FALSE,FALSE,NA,82
"849","01_ww_is_pos_blank-r001","mz311.27_rt1302_f849",849,1302.149,311.26993602,2767.45947265625,15352.5733825508,1298.85,1308.206,311.26826973,311.27072552,"[M+H]+",310.262660024339,FALSE,FALSE,NA,41
"850","01_ww_is_pos_blank-r001","mz215.165_rt1306_f850",850,1306.123,215.16494442,8592.5185546875,77530.3325433856,1299.952,1313.765,215.16452229,215.16541727,"[M+H]+",214.157668421953,FALSE,FALSE,NA,35
"851","01_ww_is_pos_blank-r001","mz430.391_rt1306_f851",851,1306.123,430.39071556,3541.44482421875,19685.0715584449,1299.952,1310.667,430.38936676,430.39280114,"[M+H]+",429.383439564451,FALSE,FALSE,NA,18
"852","01_ww_is_pos_blank-r001","mz223.064_rt1309_f852",852,1309,223.06411987,9751.7236328125,58862.315134867,1304.539,1315.282,223.06374608,223.06450623,"[M+H]+",222.056843867435,FALSE,FALSE,NA,48
"853","01_ww_is_pos_blank-r001","mz281.052_rt1311_f853",853,1310.667,281.05156707,6129.0107421875,36565.7029791054,1304.539,1315.282,281.05120004,281.05222906,"[M+H]+",280.044291068367,FALSE,FALSE,NA,47
"854","01_ww_is_pos_blank-r001","mz223.17_rt1312_f854",854,1311.688,223.16994522,4628.69775390625,30468.5292615432,1304.539,1318.54,223.16963171,223.17039448,"[M+H]+",222.162669220561,FALSE,FALSE,NA,36
"855","01_ww_is_pos_blank-r001","mz257.1_rt1313_f855",855,1313.242,257.09978366,1911.72204589844,52956.710443409,1287.081,1331.104,257.0971495,257.1018524,"[M+H]+",256.09250765823,FALSE,FALSE,NA,1911
"856","01_ww_is_pos_blank-r001","mz443.301_rt1314_f856",856,1313.765,443.30139882,9232.876953125,69451.0001865968,1308.206,1319.705,443.30081638,443.30183453,"[M+H]+",442.294122820387,FALSE,FALSE,NA,14
"857","01_ww_is_pos_blank-r001","mz209.154_rt1315_f857",857,1315.282,209.15389172,5604.2138671875,32543.0330252837,1309,1318.54,209.15304762,209.15458149,"[M+H]+",208.14661571862,FALSE,FALSE,NA,24
"858","01_ww_is_pos_blank-r001","mz441.287_rt1315_f858",858,1315.282,441.28693833,2736.43408203125,16595.2749558569,1309,1319.705,441.28655129,441.28753178,"[M+H]+",440.27966233134,FALSE,FALSE,NA,15
"859","01_ww_is_pos_blank-r001","mz269.211_rt1317_f859",859,1317.229,269.21145883,5800.53759765625,39779.4383843624,1311.688,1323.241,269.21085584,269.21203419,"[M+H]+",268.204182825467,FALSE,FALSE,NA,44
"860","01_ww_is_pos_blank-r001","mz399.275_rt1317_f860",860,1317.229,399.27496533,23737.541015625,163562.77423619,1310.667,1323.241,399.27457748,399.27573268,"[M+H]+",398.267689334735,FALSE,FALSE,NA,72
"861","01_ww_is_pos_blank-r001","mz400.279_rt1317_f861",861,1317.229,400.27854338,5026.76513671875,40240.3416004504,1310.667,1323.241,400.27798621,400.27886676,"[M+H]+",399.271267378951,FALSE,FALSE,NA,110
"862","01_ww_is_pos_blank-r001","mz416.302_rt1317_f862",862,1317.229,416.30197618,42856.16796875,289743.572373483,1311.688,1323.241,416.3009697,416.30256256,"[M+H]+",415.294700179669,FALSE,FALSE,NA,106
"863","01_ww_is_pos_blank-r001","mz417.305_rt1317_f863",863,1317.229,417.3046756,10115.123046875,75498.3881363811,1310.667,1324.498,417.30357568,417.3057932,"[M+H]+",416.297399596274,FALSE,FALSE,NA,44
"864","01_ww_is_pos_blank-r001","mz421.257_rt1317_f864",864,1317.229,421.25742671,55575.4921875,424994.976085758,1311.688,1324.498,421.25668567,421.25802171,"[M+H]+",420.250150707722,FALSE,FALSE,NA,124
"865","01_ww_is_pos_blank-r001","mz422.26_rt1317_f865",865,1317.229,422.26036315,12619.1123046875,85693.0862491691,1311.688,1323.241,422.25961517,422.26100548,"[M+H]+",421.253087145701,FALSE,FALSE,NA,100
"866","01_ww_is_pos_blank-r001","mz400.379_rt1319_f866",866,1318.54,400.37909146,6048.37890625,41644.7657807186,1311.688,1323.241,400.37775992,400.37992441,"[M+H]+",399.371815459281,FALSE,FALSE,NA,49
"867","01_ww_is_pos_blank-r001","mz423.264_rt1319_f867",867,1318.54,423.26425374,2700.35693359375,19326.6902660382,1309,1324.498,423.26246093,423.26801903,"[M+H]+",422.256977744501,FALSE,FALSE,NA,22
"868","01_ww_is_pos_blank-r001","mz271.154_rt1320_f868",868,1319.705,271.15386625,6246.9248046875,38755.3242211466,1312.988,1326.08,271.15285385,271.15455968,"[M+H]+",270.146590246376,FALSE,FALSE,NA,52
"869","01_ww_is_pos_blank-r001","mz283.182_rt1320_f869",869,1319.705,283.18242805,4111.97802734375,21483.0667518465,1310.667,1329.521,283.18016423,283.18452915,"[M+H]+",282.175152045258,FALSE,FALSE,NA,30
"870","01_ww_is_pos_blank-r001","mz355.249_rt1320_f870",870,1319.705,355.24851309,25523.88671875,186455.219616941,1313.765,1326.08,355.24805546,355.24870519,"[M+H]+",354.241237089779,FALSE,FALSE,NA,116
"871","01_ww_is_pos_blank-r001","mz356.252_rt1320_f871",871,1319.705,356.25176542,6064.80322265625,39368.6588215021,1313.765,1326.08,356.25119414,356.25220624,"[M+H]+",355.244489415931,FALSE,FALSE,NA,33
"872","01_ww_is_pos_blank-r001","mz372.275_rt1320_f872",872,1319.705,372.27470353,8810.2255859375,64797.6503452354,1312.988,1327.132,372.27373161,372.27552516,"[M+H]+",371.267427531334,FALSE,FALSE,NA,35
"873","01_ww_is_pos_blank-r001","mz377.231_rt1320_f873",873,1319.705,377.23069624,53067.40234375,396018.852433588,1313.765,1326.08,377.2296855,377.23157827,"[M+H]+",376.223420244851,FALSE,FALSE,NA,241
"874","01_ww_is_pos_blank-r001","mz378.234_rt1320_f874",874,1319.705,378.23365835,10927.689453125,84116.0777926211,1313.765,1327.132,378.23293149,378.23443711,"[M+H]+",377.226382352492,FALSE,FALSE,NA,72
"875","01_ww_is_pos_blank-r001","mz227.127_rt1321_f875",875,1321.076,227.12703871,4445.32080078125,28619.5990310672,1315.282,1327.132,227.12608114,227.12817492,"[M+H]+",226.119762710522,FALSE,FALSE,NA,60
"876","01_ww_is_pos_blank-r001","mz328.249_rt1321_f876",876,1321.076,328.24883415,2554.87573242188,16224.9060855104,1315.282,1327.132,328.24803993,328.24941565,"[M+H]+",327.241558146502,FALSE,FALSE,NA,14
"877","01_ww_is_pos_blank-r001","mz333.204_rt1322_f877",877,1321.957,333.20434931,24608.81640625,177924.674132947,1315.282,1328.125,333.20405589,333.20483251,"[M+H]+",332.197073313903,FALSE,FALSE,NA,32
"878","01_ww_is_pos_blank-r001","mz409.317_rt1323_f878",878,1323.241,409.31673069,8845.3701171875,64362.6525276202,1317.229,1333.591,409.31558336,409.31746078,"[M+H]+",408.309454687744,FALSE,FALSE,NA,98
"879","01_ww_is_pos_blank-r001","mz426.343_rt1323_f879",879,1323.241,426.3434647,25210.552734375,204305.705312556,1317.229,1331.104,426.3431071,426.34391104,"[M+H]+",425.336188700159,FALSE,FALSE,NA,25210
"880","01_ww_is_pos_blank-r001","mz427.346_rt1323_f880",880,1323.241,427.34647489,6461.04443359375,47094.8724601052,1317.229,1331.104,427.3453463,427.34771815,"[M+H]+",426.339198893816,FALSE,FALSE,NA,67
"881","01_ww_is_pos_blank-r001","mz431.301_rt1323_f881",881,1323.241,431.30112237,19616.31640625,142451.889867602,1317.229,1329.521,431.29958178,431.303079,"[M+H]+",430.293846368516,FALSE,FALSE,NA,102
"882","01_ww_is_pos_blank-r001","mz432.303_rt1323_f882",882,1323.241,432.30284637,4057.45751953125,29128.5374361978,1317.229,1328.125,432.30199588,432.3033519,"[M+H]+",431.295570367212,FALSE,FALSE,NA,4056
"883","01_ww_is_pos_blank-r001","mz200.202_rt1324_f883",883,1324.498,200.20156599,139648.4375,917807.624293365,1318.54,1331.104,200.20078343,200.20206039,"[M+H]+",199.194289991573,FALSE,FALSE,NA,464
"884","01_ww_is_pos_blank-r001","mz201.205_rt1324_f884",884,1324.498,201.2045431,16268.4853515625,112277.455886207,1318.54,1331.104,201.20372374,201.2052066,"[M+H]+",200.197267096377,FALSE,FALSE,NA,119
"885","01_ww_is_pos_blank-r001","mz419.305_rt1324_f885",885,1324.498,419.30450497,2067.27514648438,14551.9090859684,1319.705,1331.104,419.30351218,419.30587641,"[M+H]+",418.297228968504,FALSE,FALSE,NA,16
"886","01_ww_is_pos_blank-r001","mz441.287_rt1324_f886",886,1324.498,441.28689257,3966.39819335938,28454.4572097251,1319.705,1332.432,441.2861378,441.28809761,"[M+H]+",440.279616572102,FALSE,FALSE,NA,22
"887","01_ww_is_pos_blank-r001","mz212.201_rt1327_f887",887,1327.132,212.20126695,9880.60546875,68268.1493507062,1321.076,1332.432,212.20077791,212.20160196,"[M+H]+",211.193990951394,FALSE,FALSE,NA,40
"888","01_ww_is_pos_blank-r001","mz365.291_rt1327_f888",888,1327.132,365.29077912,14514.7099609375,94631.8020306361,1321.076,1333.591,365.29026331,365.29098829,"[M+H]+",364.28350311657,FALSE,FALSE,NA,197
"889","01_ww_is_pos_blank-r001","mz366.294_rt1327_f889",889,1327.132,366.29441762,2853.12255859375,22216.9746097744,1321.076,1334.924,366.2937512,366.2952225,"[M+H]+",365.287141623228,FALSE,FALSE,NA,43
"890","01_ww_is_pos_blank-r001","mz387.273_rt1327_f890",890,1327.132,387.27279355,24105.01953125,164295.226239257,1321.076,1334.924,387.27193764,387.27332687,"[M+H]+",386.265517551056,FALSE,FALSE,NA,98
"891","01_ww_is_pos_blank-r001","mz382.317_rt1328_f891",891,1328.125,382.31747071,10543.3154296875,78959.7739985793,1321.076,1334.924,382.31699296,382.31784998,"[M+H]+",381.310194709062,FALSE,FALSE,NA,93
"892","01_ww_is_pos_blank-r001","mz388.276_rt1328_f892",892,1328.125,388.27590819,4173.91845703125,34497.3696040085,1321.076,1336.38,388.27533173,388.27676342,"[M+H]+",387.268632190039,FALSE,FALSE,NA,62
"893","01_ww_is_pos_blank-r001","mz321.265_rt1331_f893",893,1331.104,321.26481019,8136.0791015625,62358.3630042443,1324.498,1338.98,321.26406437,321.26531063,"[M+H]+",320.257534189762,FALSE,FALSE,NA,8135
"894","01_ww_is_pos_blank-r001","mz343.247_rt1331_f894",894,1331.104,343.24656858,9338.87890625,66771.761231893,1324.498,1337.673,343.24542689,343.24717174,"[M+H]+",342.239292578533,FALSE,FALSE,NA,83
"895","01_ww_is_pos_blank-r001","mz382.37_rt1331_f895",895,1331.104,382.36978288,7754.66943359375,53959.7963176991,1324.498,1336.38,382.36853502,382.37048299,"[M+H]+",381.362506883513,FALSE,FALSE,NA,7754
"896","01_ww_is_pos_blank-r001","mz326.379_rt1334_f896",896,1333.575,326.37949506,4006.95043945312,39792.9146343751,1321.076,1347.157,326.37763627,326.3808504,"[M+H]+",325.372219061954,FALSE,FALSE,NA,64
"897","01_ww_is_pos_blank-r001","mz431.31_rt1334_f897",897,1333.591,431.31000029,9171.208984375,64379.2095545526,1328.125,1337.673,431.30948153,431.31101745,"[M+H]+",430.302724291541,FALSE,FALSE,NA,84
"898","01_ww_is_pos_blank-r001","mz400.26_rt1335_f898",898,1334.924,400.260014,1279.06774902344,6451.86066500716,1331.104,1337.673,400.25885735,400.26158933,"[M+H]+",399.252737998319,FALSE,FALSE,NA,1278
"899","01_ww_is_pos_blank-r001","mz439.826_rt1338_f899",899,1338.271,439.82583175,10106.75390625,70019.8373115234,1323.241,1348.464,439.82403394,439.82713756,"[M+H]+",438.818555753949,FALSE,FALSE,NA,191
"900","01_ww_is_pos_blank-r001","mz297.262_rt1339_f900",900,1338.98,297.26182189,4229.7265625,38720.5568143823,1331.104,1346.033,297.26120532,297.26251502,"[M+H]+",296.254545890615,FALSE,FALSE,NA,20
"901","01_ww_is_pos_blank-r001","mz318.242_rt1339_f901",901,1338.98,318.24174486,28228.4921875,199048.865046113,1332.432,1344.545,318.24153192,318.24205095,"[M+H]+",317.234468858682,FALSE,FALSE,NA,44
"902","01_ww_is_pos_blank-r001","mz422.402_rt1339_f902",902,1338.98,422.40193089,58440.44140625,347162.956109834,1332.432,1344.545,422.40164743,422.40223376,"[M+H]+",421.394654886776,FALSE,FALSE,NA,119
"903","01_ww_is_pos_blank-r001","mz423.405_rt1339_f903",903,1338.98,423.40454499,15077.498046875,98059.6209762099,1332.432,1346.033,423.40406282,423.40508316,"[M+H]+",422.397268990802,FALSE,FALSE,NA,279
"904","01_ww_is_pos_blank-r001","mz251.071_rt1340_f904",904,1340.38,251.071091,4790.44384765625,26112.4617973115,1333.591,1347.157,251.07069028,251.07152589,"[M+H]+",250.063815002536,FALSE,FALSE,NA,4789
"905","01_ww_is_pos_blank-r001","mz279.102_rt1340_f905",905,1340.38,279.10205161,3418.1005859375,20317.6477217393,1334.924,1347.157,279.10080904,279.10273639,"[M+H]+",278.094775610399,FALSE,FALSE,NA,123
"906","01_ww_is_pos_blank-r001","mz354.302_rt1340_f906",906,1340.38,354.3015545,2556.14990234375,23427.4582746306,1329.521,1348.464,354.29990365,354.30340212,"[M+H]+",353.294278497791,FALSE,FALSE,NA,18
"907","01_ww_is_pos_blank-r001","mz376.284_rt1340_f907",907,1340.38,376.28383312,3215.99755859375,28139.1235282689,1331.104,1348.464,376.28253307,376.28455843,"[M+H]+",375.276557118978,FALSE,FALSE,NA,14
"908","01_ww_is_pos_blank-r001","mz327.079_rt1342_f908",908,1341.81,327.07889991,4551.33203125,26174.4439901509,1334.924,1348.464,327.07793675,327.07982696,"[M+H]+",326.071623906461,FALSE,FALSE,NA,4550
"909","01_ww_is_pos_blank-r001","mz378.278_rt1343_f909",909,1343.122,378.27840249,4049.55810546875,26002.2009697722,1337.673,1348.464,378.27704722,378.2797259,"[M+H]+",377.271126491713,FALSE,FALSE,NA,13
"910","01_ww_is_pos_blank-r001","mz400.261_rt1343_f910",910,1343.122,400.26055904,2645.3876953125,19131.8252870406,1337.673,1348.464,400.25991773,400.26233014,"[M+H]+",399.253283036799,FALSE,FALSE,NA,2644
"911","01_ww_is_pos_blank-r001","mz279.233_rt1347_f911",911,1347.157,279.2332514,67261.234375,404216.323404337,1340.38,1349.601,279.23289051,279.23368897,"[M+H]+",278.225975396153,FALSE,FALSE,NA,39
"912","01_ww_is_pos_blank-r001","mz280.236_rt1347_f912",912,1347.157,280.23644544,12365.716796875,75977.9001901621,1340.38,1349.601,280.23619878,280.23675197,"[M+H]+",279.229169444479,FALSE,FALSE,NA,56
"913","01_ww_is_pos_blank-r001","mz409.299_rt1348_f913",913,1348.464,409.29907575,5067.0205078125,19621.4012370904,1346.033,1349.601,409.29766123,409.30026993,"[M+H]+",408.29179975399,FALSE,FALSE,NA,57
